name,method,config,weights,fps,resolution,hardware,dataset,mIoU
FCN_HRNetV2p-W48,hrnet,configs/hrnet/fcn_hr48_4xb4-80k_loveda-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr48_512x512_80k_loveda/fcn_hr48_512x512_80k_loveda_20211211_044756-67072f55.pth,9.609840476648088,"(512,512)",V100,LoveDA,51.42
DeepLabV3_S-101-D8,resnest,configs/resnest/resnest_s101-d8_deeplabv3_4xb4-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/resnest/deeplabv3_s101-d8_512x512_160k_ade20k/deeplabv3_s101-d8_512x512_160k_ade20k_20200807_144503-17ecabe5.pth,9.279881217520416,"(512,512)",V100,ADE20K,45.71
Mask2Former_R-50-D32,mask2former,configs/mask2former/mask2former_r50_8xb2-90k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_r50_8xb2-90k_cityscapes-512x1024/mask2former_r50_8xb2-90k_cityscapes-512x1024_20221202_140802-2ff5ffa0.pth,9.170105456212747,"(512,1024)",V100,Cityscapes,80.44
DeepLabV3+_R-101-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r50-d8_4xb4-40k_pascal-context-480x480.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101-d8_480x480_40k_pascal_context/deeplabv3plus_r101-d8_480x480_40k_pascal_context_20200911_165459-d3c8a29e.pth,9.090082719752749,"(480,480)",V100,Pascal Context,47.3
FPN_PoolFormer-M36,poolformer,configs/poolformer/fpn_poolformer_m36_8xb4-40k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/poolformer/fpn_poolformer_m36_8x4_512x512_40k_ade20k/fpn_poolformer_m36_8x4_512x512_40k_ade20k_20220501_164230-3dc83921.pth,8.970218873340508,"(512,512)",V100,ADE20K,41.95
PSPNet_R-50-D8,pspnet,configs/pspnet/pspnet_r50-d8_4xb4-80k_isaid-896x896.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r50-d8_4x4_896x896_80k_isaid/pspnet_r50-d8_4x4_896x896_80k_isaid_20220110_180629-1f21dc32.pth,8.880206020779681,"(896,896)",V100,iSAID,65.36
FCN_HRNetV2p-W48,hrnet,configs/hrnet/fcn_hr48_4xb4-40k_pascal-context-480x480.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr48_480x480_40k_pascal_context/fcn_hr48_480x480_40k_pascal_context_20200911_164852-667d00b0.pth,8.859750155045628,"(480,480)",V100,Pascal Context,45.14
Mask2Former_Swin-L (in22k),mask2former,configs/mask2former/mask2former_swin-l-in22k-384x384-pre_8xb2-160k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_swin-l-in22k-384x384-pre_8xb2-160k_ade20k-640x640/mask2former_swin-l-in22k-384x384-pre_8xb2-160k_ade20k-640x640_20221203_235933-5cc76a78.pth,8.809796493700995,"(640,640)",V100,ADE20K,56.01
PSPNet_R-101-D8,pspnet,configs/pspnet/pspnet_r101-d8_4xb2-amp-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r101-d8_fp16_512x1024_80k_cityscapes/pspnet_r101-d8_fp16_512x1024_80k_cityscapes_20200717_230919-a0875e5c.pth,8.769622029290538,"(512,1024)",V100,Cityscapes,79.46
DeepLabV3_R-101-D8,deeplabv3,configs/deeplabv3/deeplabv3_r101-d8_4xb4-20k_coco-stuff10k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r101-d8_512x512_4x4_20k_coco-stuff10k/deeplabv3_r101-d8_512x512_4x4_20k_coco-stuff10k_20210821_043025-c49752cb.pth,8.700191404210893,"(512,512)",V100,COCO-Stuff 10k,37.3
DeepLabV3_R-101-D8,deeplabv3,configs/deeplabv3/deeplabv3_r101-d8_4xb4-80k_coco-stuff164k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r101-d8_512x512_4x4_80k_coco-stuff164k/deeplabv3_r101-d8_512x512_4x4_80k_coco-stuff164k_20210709_201252-13600dc2.pth,8.700191404210893,"(512,512)",V100,COCO-Stuff 164k,40.87
FCN_R-101-D8,fcn,configs/fcn/fcn_r101-d8_4xb2-amp-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r101-d8_fp16_512x1024_80k_cityscapes/fcn_r101-d8_fp16_512x1024_80k_cityscapes_20200717_230921-fb13e883.pth,8.640055296353896,"(512,1024)",V100,Cityscapes,76.8
PointRend_R-50,point_rend,configs/point_rend/pointrend_r50_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/point_rend/pointrend_r50_512x1024_80k_cityscapes/pointrend_r50_512x1024_80k_cityscapes_20200711_015821-bb1ff523.pth,8.480325644504749,"(512,1024)",V100,Cityscapes,76.47
FCN_R-101b-D16,fcn,configs/fcn/fcn-d6_r101b-d16_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r101b-d16_512x1024_80k_cityscapes/fcn_d6_r101b-d16_512x1024_80k_cityscapes_20210311_144305-3f2eb5b4.pth,8.460236886632826,"(512,1024)",V100,Cityscapes,77.72
DeepLabV3+_R-50-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r50-d8_4xb4-80k_isaid-896x896.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r50-d8_4x4_896x896_80k_isaid/deeplabv3plus_r50-d8_4x4_896x896_80k_isaid_20220110_180526-598be439.pth,8.42034355001684,"(896,896)",V100,iSAID,67.06
DeepLabV3_M-V2-D8,mobilenet_v2,configs/mobilenet_v2/mobilenet-v2-d8_deeplabv3_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mobilenet_v2/deeplabv3_m-v2-d8_512x1024_80k_cityscapes/deeplabv3_m-v2-d8_512x1024_80k_cityscapes_20200825_124836-bef03590.pth,8.399832003359933,"(512,1024)",V100,Cityscapes,73.84
DeepLabV3+_M-V2-D8,mobilenet_v2,configs/mobilenet_v2/mobilenet-v2-d8_deeplabv3plus_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mobilenet_v2/deeplabv3plus_m-v2-d8_512x1024_80k_cityscapes/deeplabv3plus_m-v2-d8_512x1024_80k_cityscapes_20200825_124836-d256dd4b.pth,8.399832003359933,"(512,1024)",V100,Cityscapes,75.2
KNet_Swin-L,knet,configs/knet/knet-s3_swin-l_upernet_8xb2-adamw-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/knet/knet_s3_upernet_swin-l_8x2_512x512_adamw_80k_ade20k/knet_s3_upernet_swin-l_8x2_512x512_adamw_80k_ade20k_20220303_154559-d8da9a90.pth,8.289811821271657,"(512,512)",V100,ADE20K,52.05
KNet_Swin-L,knet,configs/knet/knet-s3_swin-l_upernet_8xb2-adamw-80k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/knet/knet_s3_upernet_swin-l_8x2_640x640_adamw_80k_ade20k/knet_s3_upernet_swin-l_8x2_640x640_adamw_80k_ade20k_20220301_220747-8787fc71.pth,8.289811821271657,"(640,640)",V100,ADE20K,52.21
FCN_R-101-D16,fcn,configs/fcn/fcn-d6_r101-d16_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r101-d16_512x1024_80k_cityscapes/fcn_d6_r101-d16_512x1024_80k_cityscapes_20210308_102747-cb336445.pth,8.259684480052863,"(512,1024)",V100,Cityscapes,78.46
FCN_R-101-D16,fcn,configs/fcn/fcn-d6_r101-d16_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r101-d16_512x1024_40k_cityscapes/fcn_d6_r101-d16_512x1024_40k_cityscapes_20210305_130337-9cf2b450.pth,8.039877793857533,"(512,1024)",V100,Cityscapes,77.36
DeepLabV3+_R-101-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r101-d8_4xb2-amp-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101-d8_fp16_512x1024_80k_cityscapes/deeplabv3plus_r101-d8_fp16_512x1024_80k_cityscapes_20200717_230920-f1104f4b.pth,7.870297497245396,"(512,1024)",V100,Cityscapes,80.46
UPerNet_DeiT-B + MLN,vit,configs/vit/vit_deit-b16_mln_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_deit-b16_mln_512x512_160k_ade20k/upernet_deit-b16_mln_512x512_160k_ade20k_20210621_191949-4e1450f3.pth,7.780284758422158,"(512,512)",V100,ADE20K,45.46
UPerNet_DeiT-B + LN + MLN,vit,configs/vit/vit_deit-b16-ln_mln_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_deit-b16_ln_mln_512x512_160k_ade20k/upernet_deit-b16_ln_mln_512x512_160k_ade20k_20210623_153535-8a959c14.pth,7.750135627373479,"(512,512)",V100,ADE20K,45.37
FCN_HRNetV2p-W18,hrnet,configs/hrnet/fcn_hr18_4xb4-80k_isaid-896x896.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr18_4x4_896x896_80k_isaid/fcn_hr18_4x4_896x896_80k_isaid_20220110_182230-49bf752e.pth,7.710100231303008,"(896,896)",V100,iSAID,65.06
BiSeNetV1_R-50-D32,bisenetv1,configs/bisenetv1/bisenetv1_r50-d32_4xb4-160k_cityscapes-1024x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/bisenetv1/bisenetv1_r50-d32_4x4_1024x1024_160k_cityscapes/bisenetv1_r50-d32_4x4_1024x1024_160k_cityscapes_20210923_222639-7b28a2a6.pth,7.710100231303008,"(1024,1024)",V100,Cityscapes,76.92
BiSeNetV1_R-50-D32,bisenetv1,configs/bisenetv1/bisenetv1_r50-d32-in1k-pre_4xb4-160k_cityscapes-1024x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/bisenetv1/bisenetv1_r50-d32_in1k-pre_4x4_1024x1024_160k_cityscapes/bisenetv1_r50-d32_in1k-pre_4x4_1024x1024_160k_cityscapes_20210917_234628-8b304447.pth,7.710100231303008,"(1024,1024)",V100,Cityscapes,77.68
UPerNet_ConvNeXt-L,convnext,configs/convnext/convnext-large_upernet_8xb2-amp-160k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/convnext/upernet_convnext_large_fp16_640x640_160k_ade20k/upernet_convnext_large_fp16_640x640_160k_ade20k_20220226_040532-e57aa54d.pth,7.689941556444172,"(640,640)",V100,ADE20K,53.16
UPerNet_ViT-B + MLN,vit,configs/vit/vit_vit-b16_mln_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_vit-b16_mln_512x512_160k_ade20k/upernet_vit-b16_mln_512x512_160k_ade20k_20210624_130547-852fa768.pth,7.579777154551656,"(512,512)",V100,ADE20K,46.75
OCRNet_HRNetV2p-W18,ocrnet,configs/ocrnet/ocrnet_hr18_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/ocrnet/ocrnet_hr18_512x1024_40k_cityscapes/ocrnet_hr18_512x1024_40k_cityscapes_20200601_033320-401c5bdd.pth,7.5001875046876165,"(512,1024)",V100,Cityscapes,77.72
DeepLabV3+_R-101-D16-MG124,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r101-d16-mg124_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101-d16-mg124_512x1024_40k_cityscapes/deeplabv3plus_r101-d16-mg124_512x1024_40k_cityscapes_20200908_005644-cf9ce186.pth,7.479991024010771,"(512,1024)",V100,Cityscapes,79.09
ISANet_R-101-D8,isanet,configs/isanet/isanet_r101-d8_4xb4-20k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r101-d8_512x512_20k_voc12aug/isanet_r101-d8_512x512_20k_voc12aug_20210901_115805-3ccbf355.pth,7.420048972323217,"(512,512)",V100,Pascal VOC 2012 + Aug,78.46
ISANet_R-101-D8,isanet,configs/isanet/isanet_r101-d8_4xb4-40k_voc12aug-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/isanet/isanet_r101-d8_512x512_40k_voc12aug/isanet_r101-d8_512x512_40k_voc12aug_20210901_145814-bc71233b.pth,7.420048972323217,"(512,512)",V100,Pascal VOC 2012 + Aug,78.12
FCN_HRNetV2p-W48,hrnet,configs/hrnet/fcn_hr48_4xb4-80k_isaid-896x896.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr48_4x4_896x896_80k_isaid/fcn_hr48_4x4_896x896_80k_isaid_20220114_174643-547fc420.pth,7.33998825601879,"(896,896)",V100,iSAID,67.8
Mask2Former_Swin-T,mask2former,configs/mask2former/mask2former_swin-t_8xb2-90k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_swin-t_8xb2-90k_cityscapes-512x1024/mask2former_swin-t_8xb2-90k_cityscapes-512x1024_20221127_144501-290b34af.pth,7.179781734635267,"(512,1024)",V100,Cityscapes,81.71
UPerNet_ViT-B,mae,configs/mae/mae-base_upernet_8xb2-amp-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/mae/upernet_mae-base_fp16_8x2_512x512_160k_ade20k/upernet_mae-base_fp16_8x2_512x512_160k_ade20k_20220426_174752-f92a2975.pth,7.139797229758675,"(512,512)",V100,ADE20K,48.13
Mask2Former_R-101-D32,mask2former,configs/mask2former/mask2former_r101_8xb2-90k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_r101_8xb2-90k_cityscapes-512x1024/mask2former_r101_8xb2-90k_cityscapes-512x1024_20221130_031628-8ad528ea.pth,7.1098471382865265,"(512,1024)",V100,Cityscapes,80.8
DeepLabV3_R-101-D8,deeplabv3,configs/deeplabv3/deeplabv3_r101-d8_4xb4-40k_pascal-context-480x480.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r101-d8_480x480_40k_pascal_context/deeplabv3_r101-d8_480x480_40k_pascal_context_20200911_204118-1aa27336.pth,7.0901871809415775,"(480,480)",V100,Pascal Context,46.55
PointRend_R-101,point_rend,configs/point_rend/pointrend_r101_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/point_rend/pointrend_r101_512x1024_80k_cityscapes/pointrend_r101_512x1024_80k_cityscapes_20200711_170850-d0ca84be.pth,6.999860002799943,"(512,1024)",V100,Cityscapes,78.3
UPerNet_ViT-B + MLN,vit,configs/vit/vit_vit-b16_mln_upernet_8xb2-80k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_vit-b16_mln_512x512_80k_ade20k/upernet_vit-b16_mln_512x512_80k_ade20k_20210624_130547-0403cee1.pth,6.940106877645915,"(512,512)",V100,ADE20K,47.71
UPerNet_ViT-B + LN + MLN,vit,configs/vit/vit_vit-b16-ln_mln_upernet_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/vit/upernet_vit-b16_ln_mln_512x512_160k_ade20k/upernet_vit-b16_ln_mln_512x512_160k_ade20k_20210621_172828-f444c077.pth,6.8198867898792885,"(512,512)",V100,ADE20K,47.73
FCN_R-18b-D8,fcn,configs/fcn/fcn_r18b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r18b-d8_769x769_80k_cityscapes/fcn_r18b-d8_769x769_80k_cityscapes_20201226_004430-32d504e5.pth,6.700167504187605,"(769,769)",V100,Cityscapes,69.66
FPN_PoolFormer-M48,poolformer,configs/poolformer/fpn_poolformer_m48_8xb4-40k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/poolformer/fpn_poolformer_m48_8x4_512x512_40k_ade20k/fpn_poolformer_m48_8x4_512x512_40k_ade20k_20220504_003923-64168d3b.pth,6.68985817500669,"(512,512)",V100,ADE20K,42.43
PSPNet_R-50-D8,pspnet,configs/pspnet/pspnet_r50-d8_4xb4-80k_loveda-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r50-d8_512x512_80k_loveda/pspnet_r50-d8_512x512_80k_loveda_20211104_155728-88610f9f.pth,6.599788806758183,"(512,512)",V100,LoveDA,50.46
FCN_HRNetV2p-W48,hrnet,configs/hrnet/fcn_hr48_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/hrnet/fcn_hr48_512x1024_40k_cityscapes/fcn_hr48_512x1024_40k_cityscapes_20200601_014240-a989b146.pth,6.420133538777607,"(512,1024)",V100,Cityscapes,78.48
PSPNet_R-18b-D8,pspnet,configs/pspnet/pspnet_r18b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r18b-d8_769x769_80k_cityscapes/pspnet_r18b-d8_769x769_80k_cityscapes_20201226_080942-bf98d186.pth,6.409845522722903,"(769,769)",V100,Cityscapes,74.92
FCN_R-18-D8,fcn,configs/fcn/fcn_r18-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r18-d8_769x769_80k_cityscapes/fcn_r18-d8_769x769_80k_cityscapes_20201225_021451-9739d1b8.pth,6.4,"(769,769)",V100,Cityscapes,70.8
UPerNet_ConvNeXt-XL,convnext,configs/convnext/convnext-xlarge_upernet_8xb2-amp-160k_ade20k-640x640.py,https://download.openmmlab.com/mmsegmentation/v0.5/convnext/upernet_convnext_xlarge_fp16_640x640_160k_ade20k/upernet_convnext_xlarge_fp16_640x640_160k_ade20k_20220226_080344-95fc38c2.pth,6.3299151791366,"(640,640)",V100,ADE20K,53.58
PSPNet_R-18-D8,pspnet,configs/pspnet/pspnet_r18-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r18-d8_769x769_80k_cityscapes/pspnet_r18-d8_769x769_80k_cityscapes_20201225_021458-3deefc62.pth,6.2000124000248,"(769,769)",V100,Cityscapes,75.9
DeepLabV3+_R-50-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r50-d8_4xb4-80k_loveda-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r50-d8_512x512_80k_loveda/deeplabv3plus_r50-d8_512x512_80k_loveda_20211105_080442-f0720392.pth,5.999880002399952,"(512,512)",V100,LoveDA,50.99
DeepLabV3+_R-18b-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r18b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r18b-d8_769x769_80k_cityscapes/deeplabv3plus_r18b-d8_769x769_80k_cityscapes_20201226_151312-2c868aff.pth,5.959830740806962,"(769,769)",V100,Cityscapes,76.36
DeepLabV3_R-18b-D8,deeplabv3,configs/deeplabv3/deeplabv3_r18b-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r18b-d8_769x769_80k_cityscapes/deeplabv3_r18b-d8_769x769_80k_cityscapes_20201225_094144-fdc985d9.pth,5.790052689479474,"(769,769)",V100,Cityscapes,75.63
DeepLabV3+_R-18-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r18-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r18-d8_769x769_80k_cityscapes/deeplabv3plus_r18-d8_769x769_80k_cityscapes_20201226_083346-f326e06a.pth,5.739869130983814,"(769,769)",V100,Cityscapes,76.26
Mask2Former_Swin-S,mask2former,configs/mask2former/mask2former_swin-s_8xb2-90k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_swin-s_8xb2-90k_cityscapes-512x1024/mask2former_swin-s_8xb2-90k_cityscapes-512x1024_20221127_143802-7c98854a.pth,5.570099704784716,"(512,1024)",V100,Cityscapes,82.57
DeepLabV3_R-18-D8,deeplabv3,configs/deeplabv3/deeplabv3_r18-d8_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3/deeplabv3_r18-d8_769x769_80k_cityscapes/deeplabv3_r18-d8_769x769_80k_cityscapes_20201225_021506-6452126a.pth,5.55000555000555,"(769,769)",V100,Cityscapes,76.6
SETR_ViT-L,setr,configs/setr/setr_vit-l_mla_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/setr/setr_mla_512x512_160k_b16_ade20k/setr_mla_512x512_160k_b16_ade20k_20210619_191057-f9741de7.pth,5.249895002099958,"(512,512)",V100,ADE20K,47.39
FastFCN_R-50-D32,fastfcn,configs/fastfcn/fastfcn_r50-d32_jpu_enc_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fastfcn/fastfcn_r50-d32_jpu_enc_512x1024_80k_cityscapes/fastfcn_r50-d32_jpu_enc_512x1024_80k_cityscapes_20210928_030036-78da5046.pth,4.770082045411181,"(512,1024)",V100,Cityscapes,77.97
Segformer_MIT-B0,segformer,configs/segformer/segformer_mit-b0_8xb1-160k_cityscapes-1024x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/segformer/segformer_mit-b0_8x1_1024x1024_160k_cityscapes/segformer_mit-b0_8x1_1024x1024_160k_cityscapes_20211208_101857-e7f88502.pth,4.740010428022941,"(1024,1024)",V100,Cityscapes,76.54
SETR_ViT-L,setr,configs/setr/setr_vit-l_naive_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/setr/setr_naive_512x512_160k_b16_ade20k/setr_naive_512x512_160k_b16_ade20k_20210619_191258-061f24f5.pth,4.720098178042103,"(512,512)",V100,ADE20K,48.28
EncNet_R-50-D8,encnet,configs/encnet/encnet_r50-d8_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/encnet/encnet_r50-d8_512x1024_40k_cityscapes/encnet_r50-d8_512x1024_40k_cityscapes_20200621_220958-68638a47.pth,4.580012824035907,"(512,1024)",V100,Cityscapes,75.67
EMANet_R-50-D8,emanet,configs/emanet/emanet_r50-d8_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/emanet/emanet_r50-d8_512x1024_80k_cityscapes/emanet_r50-d8_512x1024_80k_cityscapes_20200901_100301-c43fcef1.pth,4.580012824035907,"(512,1024)",V100,Cityscapes,77.59
PSPNet_R-101-D8,pspnet,configs/pspnet/pspnet_r101-d8_4xb4-80k_loveda-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r101-d8_512x512_80k_loveda/pspnet_r101-d8_512x512_80k_loveda_20211104_153212-1c06c6a8.pth,4.580012824035907,"(512,512)",V100,LoveDA,51.86
SETR_ViT-L,setr,configs/setr/setr_vit-l_pup_8xb2-160k_ade20k-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/setr/setr_pup_512x512_160k_b16_ade20k/setr_pup_512x512_160k_b16_ade20k_20210619_191343-7e0ce826.pth,4.5000450004500046,"(512,512)",V100,ADE20K,48.24
FastFCN_R-50-D32,fastfcn,configs/fastfcn/fastfcn_r50-d32_jpu_psp_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fastfcn/fastfcn_r50-d32_jpu_psp_512x1024_80k_cityscapes/fastfcn_r50-d32_jpu_psp_512x1024_80k_cityscapes_20210928_053722-57749bed.pth,4.400052800633607,"(512,1024)",V100,Cityscapes,79.26
DeepLabV3+_R-101-D8,deeplabv3plus,configs/deeplabv3plus/deeplabv3plus_r101-d8_4xb4-80k_loveda-512x512.py,https://download.openmmlab.com/mmsegmentation/v0.5/deeplabv3plus/deeplabv3plus_r101-d8_512x512_80k_loveda/deeplabv3plus_r101-d8_512x512_80k_loveda_20211105_110759-4c1f297e.pth,4.329941545789132,"(512,512)",V100,LoveDA,51.47
Mask2Former_Swin-B (in22k),mask2former,configs/mask2former/mask2former_swin-b-in22k-384x384-pre_8xb2-90k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/mask2former/mask2former_swin-b-in22k-384x384-pre_8xb2-90k_cityscapes-512x1024/mask2former_swin-b-in22k-384x384-pre_8xb2-90k_cityscapes-512x1024_20221203_045030-59a4379a.pth,4.320027648176948,"(512,1024)",V100,Cityscapes,83.52
Segformer_MIT-B1,segformer,configs/segformer/segformer_mit-b1_8xb1-160k_cityscapes-1024x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/segformer/segformer_mit-b1_8x1_1024x1024_160k_cityscapes/segformer_mit-b1_8x1_1024x1024_160k_cityscapes_20211208_064213-655c7b3f.pth,4.299965600275198,"(1024,1024)",V100,Cityscapes,78.56
PSPNet_R-50b-D8,pspnet,configs/pspnet/pspnet_r50b-d8_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/pspnet/pspnet_r50b-d8_512x1024_80k_cityscapes/pspnet_r50b-d8_512x1024_80k_cityscapes_20201225_094315-6344287a.pth,4.299965600275198,"(512,1024)",V100,Cityscapes,78.22
UPerNet_R-50,upernet,configs/upernet/upernet_r50_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/upernet/upernet_r50_512x1024_40k_cityscapes/upernet_r50_512x1024_40k_cityscapes_20200605_094827-aa54cb54.pth,4.250074376301585,"(512,1024)",V100,Cityscapes,77.1
OCRNet_HRNetV2p-W48,ocrnet,configs/ocrnet/ocrnet_hr48_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/ocrnet/ocrnet_hr48_512x1024_40k_cityscapes/ocrnet_hr48_512x1024_40k_cityscapes_20200601_033336-55b32491.pth,4.219943452757733,"(512,1024)",V100,Cityscapes,80.58
FCN_R-50b-D8,fcn,configs/fcn/fcn_r50b-d8_4xb2-80k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r50b-d8_512x1024_80k_cityscapes/fcn_r50b-d8_512x1024_80k_cityscapes_20201225_094221-82957416.pth,4.199916001679966,"(512,1024)",V100,Cityscapes,75.65
FCN_R-50-D8,fcn,configs/fcn/fcn_r50-d8_4xb2-40k_cityscapes-512x1024.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_r50-d8_512x1024_40k_cityscapes/fcn_r50-d8_512x1024_40k_cityscapes_20200604_192608-efe53f0d.pth,4.1699678912472375,"(512,1024)",V100,Cityscapes,72.25
FCN_R-50b-D16,fcn,configs/fcn/fcn-d6_r50b-d16_4xb2-80k_cityscapes-769x769.py,https://download.openmmlab.com/mmsegmentation/v0.5/fcn/fcn_d6_r50b-d16_769x769_80k_cityscapes/fcn_d6_r50b-d16_769x769_80k_cityscapes_20210311_131012-d665f231.pth,4.1699678912472375,"(769,769)",V100,Cityscapes,76.86
